 col 1: Daily Depth (m),,,
 col 2: Daily Average Aqueous Conc. in Water Columm, kg/m3 ,,
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,0.00E+00,0.00E+00,0.00E+00
2.74,3.86E-07,3.22E-09,4.07E-07
2.74,3.47E-07,8.55E-09,3.66E-07
2.74,3.12E-07,1.25E-08,3.29E-07
2.74,2.81E-07,1.52E-08,2.96E-07
2.74,2.52E-07,1.70E-08,2.66E-07
2.74,6.12E-07,2.12E-08,6.46E-07
2.74,5.48E-07,2.69E-08,5.79E-07
2.74,4.91E-07,3.06E-08,5.18E-07
2.74,4.40E-07,3.29E-08,4.65E-07
2.74,3.95E-07,3.41E-08,4.17E-07
2.74,3.55E-07,3.45E-08,3.74E-07
2.74,3.20E-07,3.45E-08,3.38E-07
2.74,2.88E-07,3.38E-08,3.04E-07
2.74,2.59E-07,3.27E-08,2.73E-07
2.74,2.33E-07,3.13E-08,2.46E-07
2.74,2.10E-07,2.97E-08,2.21E-07
2.74,1.89E-07,2.79E-08,1.99E-07
2.74,1.70E-07,2.61E-08,1.79E-07
2.74,1.52E-07,2.42E-08,1.61E-07
2.74,1.37E-07,2.23E-08,1.44E-07
2.74,1.22E-07,2.03E-08,1.29E-07
2.74,1.09E-07,1.85E-08,1.16E-07
2.74,9.77E-08,1.68E-08,1.03E-07
2.74,8.73E-08,1.52E-08,9.23E-08
2.74,7.80E-08,1.37E-08,8.25E-08
2.74,6.97E-08,1.23E-08,7.37E-08
2.74,6.22E-08,1.10E-08,6.58E-08
2.74,5.55E-08,9.89E-09,5.87E-08
2.74,4.94E-08,8.82E-09,5.23E-08
2.74,4.40E-08,7.85E-09,4.66E-08
2.74,3.91E-08,6.97E-09,4.15E-08
2.74,3.48E-08,6.19E-09,3.69E-08
2.74,3.10E-08,5.51E-09,3.28E-08
2.74,2.76E-08,4.90E-09,2.92E-08
2.74,2.46E-08,4.37E-09,2.60E-08
2.74,2.19E-08,3.89E-09,2.32E-08
2.74,1.95E-08,3.46E-09,2.06E-08
2.74,1.73E-08,3.08E-09,1.84E-08
2.74,1.54E-08,2.73E-09,1.63E-08
2.74,1.37E-08,2.41E-09,1.45E-08
2.74,1.21E-08,2.12E-09,1.29E-08
2.74,1.08E-08,1.87E-09,1.14E-08
2.74,9.52E-09,1.65E-09,1.01E-08
2.74,8.42E-09,1.44E-09,8.95E-09
2.74,7.45E-09,1.26E-09,7.91E-09
2.74,6.58E-09,1.11E-09,7.00E-09
2.74,5.81E-09,9.69E-10,6.18E-09
2.74,5.13E-09,8.46E-10,5.45E-09
2.74,4.52E-09,7.39E-10,4.81E-09
2.74,3.99E-09,6.46E-10,4.24E-09
2.74,3.51E-09,5.66E-10,3.74E-09
2.74,3.10E-09,4.95E-10,3.30E-09
2.74,2.73E-09,4.33E-10,2.91E-09
2.74,2.41E-09,3.80E-10,2.56E-09
2.74,2.12E-09,3.34E-10,2.26E-09
2.74,1.87E-09,2.94E-10,1.99E-09
2.74,1.65E-09,2.59E-10,1.76E-09
2.74,1.46E-09,2.29E-10,1.55E-09
2.74,1.29E-09,2.03E-10,1.37E-09
2.74,1.14E-09,1.80E-10,1.21E-09
2.74,1.01E-09,1.59E-10,1.07E-09
2.74,8.93E-10,1.41E-10,9.50E-10
2.74,7.88E-10,1.24E-10,8.39E-10
2.74,6.95E-10,1.09E-10,7.40E-10
2.74,6.11E-10,9.48E-11,6.51E-10
2.74,5.37E-10,8.26E-11,5.72E-10
2.74,4.72E-10,7.19E-11,5.03E-10
2.74,4.14E-10,6.26E-11,4.42E-10
2.74,3.63E-10,5.44E-11,3.87E-10
2.74,3.18E-10,4.72E-11,3.40E-10
2.74,2.79E-10,4.10E-11,2.98E-10
2.74,2.44E-10,3.56E-11,2.61E-10
2.74,2.13E-10,3.08E-11,2.28E-10
2.74,1.86E-10,2.66E-11,1.99E-10
2.74,1.63E-10,2.29E-11,1.74E-10
2.74,1.42E-10,1.97E-11,1.52E-10
2.74,1.23E-10,1.69E-11,1.32E-10
2.74,1.07E-10,1.45E-11,1.15E-10
2.74,9.32E-11,1.25E-11,9.98E-11
2.74,8.09E-11,1.07E-11,8.68E-11
2.74,7.03E-11,9.20E-12,7.54E-11
2.74,6.10E-11,7.91E-12,6.54E-11
2.74,5.30E-11,6.82E-12,5.68E-11
2.74,4.60E-11,5.87E-12,4.93E-11
2.74,3.99E-11,5.05E-12,4.28E-11
2.74,3.46E-11,4.34E-12,3.71E-11
2.74,2.99E-11,3.73E-12,3.22E-11
2.74,2.59E-11,3.20E-12,2.78E-11
2.74,2.24E-11,2.73E-12,2.41E-11
2.74,1.93E-11,2.34E-12,2.08E-11
2.74,1.67E-11,2.00E-12,1.80E-11
2.74,1.44E-11,1.72E-12,1.55E-11
2.74,1.25E-11,1.49E-12,1.34E-11
2.74,1.08E-11,1.29E-12,1.16E-11
2.74,9.37E-12,1.11E-12,1.01E-11
2.74,8.12E-12,9.64E-13,8.71E-12
2.74,7.03E-12,8.36E-13,7.55E-12
2.74,6.10E-12,7.28E-13,6.54E-12
2.74,5.30E-12,6.34E-13,5.68E-12
2.74,4.61E-12,5.54E-13,4.93E-12
2.74,4.01E-12,4.85E-13,4.29E-12
2.74,3.49E-12,4.24E-13,3.73E-12
2.74,3.04E-12,3.72E-13,3.25E-12
2.74,2.65E-12,3.26E-13,2.83E-12
2.74,2.31E-12,2.86E-13,2.47E-12
2.74,2.01E-12,2.51E-13,2.15E-12
2.74,1.75E-12,2.20E-13,1.88E-12
2.74,1.53E-12,1.93E-13,1.64E-12
2.74,1.33E-12,1.69E-13,1.43E-12
2.74,1.16E-12,1.48E-13,1.25E-12
2.74,1.02E-12,1.30E-13,1.09E-12
2.74,8.87E-13,1.14E-13,9.49E-13
2.74,7.74E-13,9.95E-14,8.28E-13
2.74,6.75E-13,8.68E-14,7.22E-13
2.74,5.88E-13,7.57E-14,6.30E-13
2.74,5.13E-13,6.59E-14,5.49E-13
2.74,4.47E-13,5.74E-14,4.78E-13
2.74,3.89E-13,5.01E-14,4.17E-13
2.74,3.39E-13,4.37E-14,3.63E-13
2.74,2.96E-13,3.81E-14,3.17E-13
2.74,2.58E-13,3.33E-14,2.76E-13
2.74,2.25E-13,2.90E-14,2.41E-13
2.74,1.96E-13,2.53E-14,2.10E-13
2.74,1.71E-13,2.20E-14,1.83E-13
2.74,1.49E-13,1.92E-14,1.59E-13
2.74,1.30E-13,1.69E-14,1.39E-13
2.74,1.14E-13,1.49E-14,1.22E-13
2.74,9.98E-14,1.31E-14,1.07E-13
2.74,8.74E-14,1.15E-14,9.33E-14
2.74,7.65E-14,1.02E-14,8.17E-14
2.74,6.71E-14,8.95E-15,7.16E-14
2.74,5.88E-14,7.89E-15,6.27E-14
2.74,5.15E-14,6.95E-15,5.50E-14
2.74,4.52E-14,6.11E-15,4.82E-14
2.74,3.96E-14,5.38E-15,4.22E-14
2.74,3.47E-14,4.73E-15,3.70E-14
2.74,3.05E-14,4.18E-15,3.25E-14
2.74,2.68E-14,3.70E-15,2.85E-14
2.74,2.36E-14,3.29E-15,2.51E-14
2.74,2.08E-14,2.93E-15,2.21E-14
2.74,1.83E-14,2.62E-15,1.95E-14
2.74,1.62E-14,2.34E-15,1.72E-14
2.74,1.44E-14,2.11E-15,1.52E-14
2.74,1.28E-14,1.90E-15,1.35E-14
2.74,1.13E-14,1.72E-15,1.20E-14
2.74,1.01E-14,1.57E-15,1.07E-14
2.74,9.02E-15,1.43E-15,9.54E-15
2.74,8.06E-15,1.30E-15,8.52E-15
2.74,7.20E-15,1.18E-15,7.61E-15
2.74,6.45E-15,1.08E-15,6.81E-15
2.74,5.77E-15,9.86E-16,6.10E-15
2.74,5.18E-15,9.01E-16,5.46E-15
2.74,4.65E-15,8.24E-16,4.90E-15
2.74,4.18E-15,7.55E-16,4.40E-15
2.74,3.76E-15,6.92E-16,3.96E-15
2.74,3.38E-15,6.33E-16,3.57E-15
2.74,3.05E-15,5.79E-16,3.21E-15
2.74,2.74E-15,5.29E-16,2.89E-15
2.74,2.47E-15,4.84E-16,2.60E-15
2.74,2.23E-15,4.44E-16,2.35E-15
2.74,2.02E-15,4.08E-16,2.12E-15
2.74,1.82E-15,3.76E-16,1.92E-15
2.74,1.65E-15,3.47E-16,1.74E-15
2.74,1.50E-15,3.20E-16,1.57E-15
2.74,1.36E-15,2.96E-16,1.43E-15
2.74,1.24E-15,2.75E-16,1.30E-15
2.74,1.13E-15,2.56E-16,1.18E-15
2.74,1.03E-15,2.38E-16,1.08E-15
2.74,9.37E-16,2.21E-16,9.81E-16
2.74,8.54E-16,2.05E-16,8.94E-16
2.74,7.78E-16,1.89E-16,8.15E-16
2.74,7.09E-16,1.75E-16,7.43E-16
2.74,6.46E-16,1.61E-16,6.77E-16
2.74,5.88E-16,1.48E-16,6.16E-16
2.74,5.35E-16,1.35E-16,5.60E-16
2.74,4.86E-16,1.23E-16,5.09E-16
2.74,4.42E-16,1.13E-16,4.63E-16
2.74,4.02E-16,1.03E-16,4.21E-16
2.74,3.66E-16,9.46E-17,3.83E-16
2.74,3.34E-16,8.71E-17,3.49E-16
2.74,3.05E-16,8.04E-17,3.19E-16
2.74,2.78E-16,7.43E-17,2.91E-16
2.74,2.54E-16,6.86E-17,2.66E-16
2.74,2.32E-16,6.33E-17,2.43E-16
2.74,2.12E-16,5.82E-17,2.22E-16
2.74,1.94E-16,5.35E-17,2.03E-16
2.74,1.77E-16,4.92E-17,1.85E-16
2.74,1.62E-16,4.53E-17,1.69E-16
2.74,1.48E-16,4.17E-17,1.55E-16
2.74,1.35E-16,3.85E-17,1.42E-16
2.74,1.24E-16,3.56E-17,1.30E-16
2.74,1.14E-16,3.30E-17,1.19E-16
2.74,1.04E-16,3.06E-17,1.09E-16
2.74,9.58E-17,2.84E-17,1.00E-16
2.74,8.80E-17,2.63E-17,9.18E-17
2.74,8.08E-17,2.45E-17,8.43E-17
2.74,7.43E-17,2.27E-17,7.74E-17
2.74,6.83E-17,2.11E-17,7.12E-17
2.74,6.28E-17,1.96E-17,6.54E-17
2.74,5.79E-17,1.83E-17,6.03E-17
2.74,5.35E-17,1.72E-17,5.56E-17
2.74,4.94E-17,1.62E-17,5.14E-17
2.74,4.57E-17,1.52E-17,4.75E-17
2.74,4.23E-17,1.43E-17,4.40E-17
2.74,3.92E-17,1.35E-17,4.07E-17
2.74,3.64E-17,1.27E-17,3.78E-17
2.74,3.38E-17,1.20E-17,3.51E-17
2.74,3.14E-17,1.14E-17,3.25E-17
2.74,2.92E-17,1.07E-17,3.02E-17
2.74,2.71E-17,1.02E-17,2.81E-17
2.74,2.52E-17,9.60E-18,2.61E-17
2.74,2.35E-17,9.07E-18,2.43E-17
2.74,2.19E-17,8.58E-18,2.26E-17
2.74,2.04E-17,8.12E-18,2.11E-17
2.74,1.90E-17,7.70E-18,1.97E-17
2.74,1.77E-17,7.32E-18,1.84E-17
2.74,1.66E-17,6.96E-18,1.72E-17
2.74,1.55E-17,6.61E-18,1.60E-17
2.74,1.45E-17,6.27E-18,1.50E-17
2.74,1.35E-17,5.94E-18,1.40E-17
2.74,1.27E-17,5.63E-18,1.31E-17
2.74,1.18E-17,5.33E-18,1.22E-17
2.74,1.11E-17,5.05E-18,1.15E-17
2.74,1.04E-17,4.78E-18,1.07E-17
2.74,9.72E-18,4.54E-18,1.00E-17
2.74,9.11E-18,4.31E-18,9.41E-18
2.74,8.54E-18,4.09E-18,8.82E-18
2.74,8.02E-18,3.89E-18,8.27E-18
2.74,7.52E-18,3.69E-18,7.76E-18
2.74,7.06E-18,3.51E-18,7.29E-18
2.74,6.64E-18,3.33E-18,6.84E-18
2.74,6.24E-18,3.17E-18,6.43E-18
2.74,5.87E-18,3.02E-18,6.05E-18
2.74,5.52E-18,2.88E-18,5.69E-18
2.74,5.20E-18,2.75E-18,5.36E-18
2.74,4.90E-18,2.62E-18,5.05E-18
2.74,4.62E-18,2.50E-18,4.76E-18
2.74,4.35E-18,2.38E-18,4.48E-18
2.74,4.10E-18,2.26E-18,4.22E-18
2.74,3.86E-18,2.15E-18,3.98E-18
2.74,3.64E-18,2.04E-18,3.75E-18
2.74,3.43E-18,1.95E-18,3.53E-18
2.74,3.24E-18,1.86E-18,3.34E-18
2.74,3.06E-18,1.78E-18,3.15E-18
2.74,2.90E-18,1.70E-18,2.98E-18
2.74,2.74E-18,1.62E-18,2.82E-18
2.74,2.59E-18,1.55E-18,2.66E-18
2.74,2.45E-18,1.48E-18,2.52E-18
2.74,2.32E-18,1.42E-18,2.39E-18
2.74,2.20E-18,1.36E-18,2.26E-18
2.74,2.08E-18,1.30E-18,2.14E-18
2.74,1.98E-18,1.24E-18,2.03E-18
2.74,1.87E-18,1.19E-18,1.92E-18
2.74,1.78E-18,1.14E-18,1.82E-18
2.74,1.68E-18,1.09E-18,1.73E-18
2.74,1.59E-18,1.04E-18,1.64E-18
2.74,1.51E-18,9.85E-19,1.55E-18
2.74,1.43E-18,9.36E-19,1.47E-18
2.74,1.35E-18,8.89E-19,1.39E-18
2.74,1.28E-18,8.44E-19,1.32E-18
2.74,1.21E-18,8.00E-19,1.25E-18
2.74,1.15E-18,7.58E-19,1.18E-18
2.74,1.09E-18,7.18E-19,1.12E-18
2.74,1.03E-18,6.80E-19,1.06E-18
2.74,9.72E-19,6.45E-19,9.99E-19
2.74,9.20E-19,6.11E-19,9.46E-19
2.74,8.71E-19,5.78E-19,8.95E-19
2.74,8.24E-19,5.48E-19,8.47E-19
2.74,7.80E-19,5.19E-19,8.01E-19
2.74,7.38E-19,4.93E-19,7.59E-19
2.74,6.99E-19,4.67E-19,7.18E-19
2.74,6.61E-19,4.42E-19,6.80E-19
2.74,6.26E-19,4.18E-19,6.43E-19
2.74,5.92E-19,3.95E-19,6.09E-19
2.74,5.60E-19,3.73E-19,5.75E-19
2.74,5.29E-19,3.53E-19,5.44E-19
2.74,5.00E-19,3.33E-19,5.15E-19
2.74,4.73E-19,3.15E-19,4.87E-19
2.74,4.47E-19,2.97E-19,4.60E-19
2.74,4.23E-19,2.81E-19,4.35E-19
2.74,3.99E-19,2.64E-19,4.11E-19
2.74,3.77E-19,2.49E-19,3.88E-19
2.74,3.56E-19,2.35E-19,3.66E-19
2.74,3.36E-19,2.21E-19,3.46E-19
2.74,3.17E-19,2.08E-19,3.27E-19
2.74,3.00E-19,1.96E-19,3.08E-19
2.74,2.83E-19,1.84E-19,2.91E-19
2.74,2.67E-19,1.74E-19,2.75E-19
2.74,2.52E-19,1.63E-19,2.59E-19
2.74,2.38E-19,1.54E-19,2.45E-19
2.74,2.24E-19,1.44E-19,2.31E-19
2.74,2.11E-19,1.35E-19,2.17E-19
2.74,1.99E-19,1.27E-19,2.05E-19
2.74,1.87E-19,1.19E-19,1.93E-19
2.74,1.77E-19,1.12E-19,1.82E-19
2.74,1.67E-19,1.06E-19,1.72E-19
2.74,1.57E-19,9.96E-20,1.62E-19
2.74,1.48E-19,9.41E-20,1.53E-19
2.74,1.40E-19,8.89E-20,1.44E-19
2.74,1.32E-19,8.38E-20,1.36E-19
2.74,1.25E-19,7.91E-20,1.28E-19
2.74,1.18E-19,7.45E-20,1.21E-19
2.74,1.11E-19,7.01E-20,1.14E-19
2.74,1.04E-19,6.58E-20,1.08E-19
2.74,9.84E-20,6.18E-20,1.01E-19
2.74,9.26E-20,5.79E-20,9.55E-20
2.74,8.72E-20,5.44E-20,8.99E-20
2.74,8.21E-20,5.10E-20,8.46E-20
2.74,7.73E-20,4.78E-20,7.96E-20
2.74,7.27E-20,4.48E-20,7.49E-20
2.74,6.83E-20,4.19E-20,7.05E-20
2.74,6.42E-20,3.92E-20,6.62E-20
2.74,6.03E-20,3.66E-20,6.22E-20
2.74,5.67E-20,3.42E-20,5.85E-20
2.74,5.32E-20,3.20E-20,5.49E-20
2.74,5.00E-20,3.00E-20,5.16E-20
2.74,4.70E-20,2.81E-20,4.85E-20
2.74,4.42E-20,2.63E-20,4.56E-20
2.74,4.15E-20,2.46E-20,4.28E-20
2.74,3.90E-20,2.30E-20,4.02E-20
2.74,3.66E-20,2.15E-20,3.78E-20
2.74,3.43E-20,2.01E-20,3.54E-20
2.74,3.22E-20,1.87E-20,3.32E-20
2.74,3.01E-20,1.74E-20,3.11E-20
2.74,2.82E-20,1.62E-20,2.91E-20
2.74,2.64E-20,1.50E-20,2.73E-20
2.74,2.46E-20,1.39E-20,2.55E-20
2.74,2.30E-20,1.28E-20,2.38E-20
2.74,2.14E-20,1.18E-20,2.22E-20
2.74,2.00E-20,1.08E-20,2.07E-20
2.74,1.85E-20,9.90E-21,1.92E-20
2.74,1.72E-20,9.06E-21,1.79E-20
2.74,1.60E-20,8.28E-21,1.66E-20
2.74,1.48E-20,7.57E-21,1.54E-20
2.74,1.38E-20,6.92E-21,1.43E-20
2.74,1.28E-20,6.33E-21,1.33E-20
2.74,1.18E-20,5.79E-21,1.23E-20
2.74,1.10E-20,5.29E-21,1.14E-20
2.74,1.02E-20,4.84E-21,1.06E-20
2.74,9.41E-21,4.43E-21,9.78E-21
2.74,8.71E-21,4.06E-21,9.05E-21
2.74,8.07E-21,3.72E-21,8.38E-21
2.74,7.47E-21,3.41E-21,7.76E-21
2.74,6.91E-21,3.12E-21,7.18E-21
2.74,6.38E-21,2.85E-21,6.64E-21
2.74,5.89E-21,2.59E-21,6.13E-21
2.74,5.43E-21,2.36E-21,5.66E-21
2.74,5.00E-21,2.14E-21,5.21E-21
2.74,4.60E-21,1.94E-21,4.80E-21
2.74,4.23E-21,1.75E-21,4.41E-21
2.74,3.89E-21,1.59E-21,4.06E-21
2.74,3.57E-21,1.43E-21,3.73E-21
2.74,3.28E-21,1.29E-21,3.42E-21
2.74,3.00E-21,1.16E-21,3.13E-21
2.74,2.74E-21,1.04E-21,2.87E-21
2.74,2.50E-21,9.30E-22,2.62E-21
2.74,2.28E-21,8.30E-22,2.39E-21
2.74,2.08E-21,7.40E-22,2.18E-21
2.74,1.89E-21,6.60E-22,1.98E-21
2.74,1.72E-21,5.88E-22,1.80E-21
2.74,1.57E-21,5.25E-22,1.64E-21
2.74,1.42E-21,4.68E-22,1.49E-21
2.74,1.29E-21,4.18E-22,1.36E-21
2.74,1.18E-21,3.73E-22,1.23E-21
2.74,1.07E-21,3.32E-22,1.12E-21
2.74,3.85E-07,3.19E-09,4.07E-07
2.74,3.44E-07,8.38E-09,3.64E-07
2.74,3.07E-07,1.20E-08,3.25E-07
2.74,2.74E-07,1.44E-08,2.90E-07
2.74,2.44E-07,1.58E-08,2.58E-07
2.74,5.99E-07,1.96E-08,6.36E-07
2.74,5.31E-07,2.45E-08,5.64E-07
2.74,4.70E-07,2.75E-08,4.99E-07
2.74,4.15E-07,2.88E-08,4.41E-07
2.74,3.67E-07,2.91E-08,3.90E-07
2.74,3.24E-07,2.85E-08,3.45E-07
2.74,3.45E-07,3.95E-08,3.67E-07
2.74,3.05E-07,3.63E-08,3.24E-07
2.74,2.69E-07,3.32E-08,2.86E-07
2.74,2.38E-07,3.03E-08,2.53E-07
2.74,2.10E-07,2.75E-08,2.23E-07
2.74,1.86E-07,2.48E-08,1.97E-07
2.74,1.64E-07,2.24E-08,1.74E-07
2.74,1.45E-07,2.01E-08,1.54E-07
2.74,1.34E-07,1.89E-08,1.43E-07
2.74,1.18E-07,1.69E-08,1.26E-07
2.74,1.04E-07,1.51E-08,1.11E-07
2.74,9.22E-08,1.34E-08,9.80E-08
2.74,8.14E-08,1.19E-08,8.65E-08
2.74,7.18E-08,1.06E-08,7.64E-08
2.74,6.33E-08,9.37E-09,6.74E-08
2.74,5.58E-08,8.26E-09,5.94E-08
2.74,4.91E-08,7.26E-09,5.23E-08
2.74,4.46E-08,6.55E-09,4.75E-08
2.74,3.91E-08,5.74E-09,4.17E-08
2.74,3.44E-08,5.03E-09,3.67E-08
2.74,3.03E-08,4.43E-09,3.22E-08
2.74,2.66E-08,3.90E-09,2.84E-08
2.74,2.34E-08,3.43E-09,2.49E-08
2.74,2.06E-08,3.01E-09,2.19E-08
2.74,1.81E-08,2.65E-09,1.93E-08
2.74,1.59E-08,2.33E-09,1.70E-08
2.74,1.40E-08,2.05E-09,1.49E-08
2.74,1.23E-08,1.81E-09,1.31E-08
2.74,1.08E-08,1.59E-09,1.16E-08
2.74,9.55E-09,1.40E-09,1.02E-08
2.74,8.40E-09,1.23E-09,8.95E-09
2.74,7.40E-09,1.09E-09,7.88E-09
2.74,6.51E-09,9.55E-10,6.93E-09
2.74,5.72E-09,8.40E-10,6.10E-09
2.74,5.03E-09,7.39E-10,5.36E-09
2.74,4.43E-09,6.51E-10,4.72E-09
2.74,3.90E-09,5.74E-10,4.16E-09
2.74,3.44E-09,5.07E-10,3.66E-09
2.74,3.02E-09,4.46E-10,3.22E-09
2.74,2.66E-09,3.93E-10,2.84E-09
2.74,2.34E-09,3.46E-10,2.50E-09
2.74,2.06E-09,3.05E-10,2.20E-09
